age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income50k
64,Private,HS-grad,9,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,40,United-States,1
33,Private,Bachelors,13,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Female,0,0,45,United-States,0
33,Private,HS-grad,9,Married,PrecisionProduction-Craft-Repair,Wife,White,Female,0,0,40,United-States,1
61,Private,HS-grad,9,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,40,United-States,1
17,Private,other,5,Never-married,Service,Own-child,White,Male,1055,0,24,United-States,0
50,Self-employed,Masters,14,Married,Farming-Forestry-Fishing,Husband,White,Male,2407,0,98,United-States,0
27,Official,Masters,14,Never-married,Managerial-ProfSpecialty,Own-child,White,Male,0,0,35,United-States,0
30,Private,HS-grad,9,Divorced,Managerial-ProfSpecialty,Own-child,White,Female,0,0,40,United-States,0
43,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,Black,Male,0,0,40,United-States,0
44,Private,Some-college,10,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,7298,0,40,United-States,1
35,Private,Some-college,10,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Female,0,0,40,United-States,0
25,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Own-child,White,Female,0,0,40,United-States,0
24,Private,Some-college,10,Married,Operator-Fabricator-Laborer,Wife,White,Female,7298,0,48,United-States,1
22,Private,Bachelors,13,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Female,0,0,15,Europe,0
42,Official,Some-college,10,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,5178,0,40,United-States,1
34,Private,Some-school,12,Divorced,Tech-Sales-AdmSupport,Unmarried,Black,Female,0,0,45,United-States,0
60,Private,Bachelors,13,Divorced,Managerial-ProfSpecialty,Not-in-family,White,Female,0,0,42,United-States,0
21,Private,HS-grad,9,Never-married,Operator-Fabricator-Laborer,Own-child,White,Male,0,0,40,United-States,0
57,Official,Masters,14,Married,Tech-Sales-AdmSupport,Husband,White,Male,15024,0,40,United-States,1
41,Private,Masters,15,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,60,United-States,1
50,Private,Some-college,10,Divorced,Service,Not-in-family,White,Male,0,0,45,United-States,0
25,Private,Bachelors,13,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Female,0,0,40,United-States,0
50,Private,other,4,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,Latin-America,0
36,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,45,United-States,0
31,Private,HS-grad,9,Divorced,Managerial-ProfSpecialty,Not-in-family,White,Female,0,0,40,United-States,0
29,Official,Bachelors,13,Never-married,Service,Not-in-family,White,Male,0,0,56,United-States,0
21,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Own-child,White,Male,0,0,45,United-States,0
27,Private,Bachelors,13,Never-married,Tech-Sales-AdmSupport,Unmarried,Black,Female,0,0,40,United-States,0
65,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,16,United-States,0
37,Self-employed,Bachelors,13,Divorced,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,60,United-States,0
39,,Masters,14,Married,,Wife,Asian-Pac-Islander,Female,3464,0,40,,0
24,Private,HS-grad,9,Never-married,PrecisionProduction-Craft-Repair,Own-child,White,Male,0,0,40,United-States,0
38,Private,HS-grad,9,Divorced,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,80,United-States,0
48,Private,Bachelors,13,Married,Tech-Sales-AdmSupport,Husband,White,Male,7688,0,40,United-States,1
21,Private,Some-college,10,Never-married,Service,Not-in-family,Asian-Pac-Islander,Female,0,0,25,United-States,0
31,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,45,United-States,1
55,Private,HS-grad,9,Married,Tech-Sales-AdmSupport,Husband,White,Male,4386,0,40,United-States,1
24,Private,Some-college,10,Married,Tech-Sales-AdmSupport,Wife,Asian-Pac-Islander,Female,0,0,40,Asia,0
43,Private,HS-grad,9,Divorced,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,40,United-States,0
26,Private,Some-school,12,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,45,United-States,0
46,Private,Some-school,12,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Female,0,0,33,United-States,0
35,Private,Some-school,12,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,40,United-States,1
41,Self-employed,Some-college,10,Married,Farming-Forestry-Fishing,Husband,White,Male,0,0,54,United-States,1
26,Private,Bachelors,13,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,40,United-States,0
34,Private,Masters,14,Married,Managerial-ProfSpecialty,Husband,Asian-Pac-Islander,Male,7298,0,35,Asia,1
19,,Some-college,10,Never-married,,Own-child,Black,Female,0,0,25,United-States,0
36,Self-employed,Bachelors,13,Divorced,Managerial-ProfSpecialty,Not-in-family,Black,Female,0,0,40,United-States,1
22,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Own-child,White,Male,0,0,15,United-States,0
24,Private,Some-college,10,Never-married,Operator-Fabricator-Laborer,Not-in-family,White,Male,0,0,40,United-States,0
77,Self-employed,Some-college,10,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,40,United-States,0
22,Private,other,3,Married,Operator-Fabricator-Laborer,Other-relative,White,Female,0,0,40,Latin-America,0
29,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,40,United-States,0
62,Private,HS-grad,9,other,Service,Not-in-family,White,Female,0,0,24,United-States,0
39,Self-employed,HS-grad,9,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,40,United-States,0
43,Private,Some-college,10,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,1485,50,United-States,0
35,Private,HS-grad,9,Divorced,Operator-Fabricator-Laborer,Not-in-family,White,Male,0,0,45,United-States,0
29,Private,MS-grad,7,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Female,0,0,40,United-States,0
76,Self-employed,Masters,14,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,10,United-States,0
63,Self-employed,HS-grad,9,Married,Farming-Forestry-Fishing,Husband,White,Male,0,0,45,United-States,0
23,,Some-school,11,Never-married,,Own-child,Black,Female,0,0,15,United-States,0
43,Private,Some-college,10,Married,Managerial-ProfSpecialty,Wife,White,Female,0,1887,50,United-States,1
58,Self-employed,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,40,United-States,0
66,Private,HS-grad,9,Never-married,Operator-Fabricator-Laborer,Not-in-family,White,Male,2050,0,55,United-States,0
41,Private,Some-college,10,Never-married,PrecisionProduction-Craft-Repair,Not-in-family,Black,Male,0,0,45,United-States,0
26,Private,Bachelors,13,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,40,United-States,0
47,Private,Some-school,11,Never-married,Service,Not-in-family,White,Male,0,0,40,United-States,0
55,Official,other,6,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,40,United-States,0
53,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,40,United-States,0
17,Private,other,3,Never-married,Service,Other-relative,White,Male,0,0,48,Latin-America,0
30,Private,HS-grad,9,Never-married,PrecisionProduction-Craft-Repair,Other-relative,White,Male,0,0,40,United-States,0
49,Private,Masters,14,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Male,0,0,60,United-States,0
19,Private,HS-grad,9,Never-married,Tech-Sales-AdmSupport,Unmarried,Black,Male,0,0,30,Latin-America,0
45,Private,HS-grad,9,Married,Service,Husband,Black,Male,0,0,40,United-States,0
26,Private,Some-school,12,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,40,United-States,0
38,Private,Some-school,11,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,7298,0,40,United-States,1
36,Official,HS-grad,9,Married,Service,Husband,White,Male,7298,0,40,United-States,1
33,Private,HS-grad,9,Never-married,Farming-Forestry-Fishing,Not-in-family,White,Male,0,0,20,United-States,0
22,Official,Some-college,10,Never-married,Service,Own-child,Black,Female,0,0,40,United-States,0
43,Self-employed,Bachelors,13,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,42,United-States,0
67,,MS-grad,7,Married,,Husband,White,Male,0,0,8,United-States,0
30,,Some-school,11,Divorced,,Unmarried,White,Female,0,0,40,United-States,0
56,Private,Some-school,12,other,Service,Not-in-family,White,Male,0,0,25,Asia,0
31,Private,Bachelors,13,Never-married,Managerial-ProfSpecialty,Own-child,White,Male,0,0,25,United-States,0
33,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,40,United-States,1
26,Private,HS-grad,9,Married,Service,Husband,White,Male,0,0,40,United-States,0
33,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,40,United-States,1
46,Official,MS-grad,7,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,30,United-States,0
59,,Bachelors,13,Married,,Husband,White,Male,0,0,40,United-States,1
38,Official,HS-grad,9,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,40,United-States,1
65,Private,MS-grad,7,other,Service,Unmarried,Other,Male,0,0,40,United-States,0
40,Private,Some-school,11,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,40,United-States,1
42,Private,HS-grad,9,Married,Tech-Sales-AdmSupport,Wife,White,Female,0,0,35,United-States,0
26,Self-employed,other,5,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,Europe,0
36,Private,other,6,Married,Service,Wife,White,Female,0,0,24,United-States,0
62,Private,Masters,14,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,40,United-States,1
43,Private,Bachelors,13,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,45,United-States,0
43,Private,Bachelors,13,Divorced,Managerial-ProfSpecialty,Not-in-family,White,Male,0,1564,45,United-States,1
22,Private,HS-grad,9,other,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,55,United-States,0
28,Private,HS-grad,9,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,United-States,0
56,Self-employed,Some-college,10,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,45,United-States,0
22,Private,Some-school,12,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,15,United-States,0
57,Private,Bachelors,13,Divorced,Managerial-ProfSpecialty,Not-in-family,White,Female,0,0,45,United-States,1
39,Private,HS-grad,9,Divorced,Tech-Sales-AdmSupport,Unmarried,White,Female,0,0,40,United-States,0
26,Official,Some-college,10,Never-married,Tech-Sales-AdmSupport,Unmarried,White,Female,0,0,15,United-States,0
17,Private,MS-grad,7,Never-married,Service,Own-child,White,Male,0,0,10,United-States,0
40,Official,Some-school,11,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,38,United-States,1
45,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,Black,Male,0,0,40,United-States,0
44,Private,HS-grad,9,Never-married,PrecisionProduction-Craft-Repair,Not-in-family,Black,Male,0,0,40,United-States,0
20,Official,Some-college,10,Never-married,Tech-Sales-AdmSupport,Own-child,White,Female,0,0,10,United-States,0
33,Private,HS-grad,9,Married,PrecisionProduction-Craft-Repair,Wife,White,Female,0,0,40,United-States,0
23,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Not-in-family,White,Male,0,0,40,United-States,0
46,Self-employed,Masters,14,Divorced,Managerial-ProfSpecialty,Not-in-family,White,Male,0,0,30,United-States,0
38,Private,HS-grad,9,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,50,United-States,0
54,Private,HS-grad,9,Divorced,Operator-Fabricator-Laborer,Not-in-family,White,Male,0,0,40,United-States,0
46,Private,other,3,Divorced,PrecisionProduction-Craft-Repair,Not-in-family,White,Female,0,2339,45,United-States,0
25,Private,Some-college,10,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,40,United-States,0
46,Private,Some-college,10,Divorced,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,40,United-States,0
36,Official,Some-college,10,Married,Operator-Fabricator-Laborer,Wife,White,Female,0,0,40,United-States,0
23,Private,HS-grad,9,Never-married,Service,Not-in-family,White,Female,0,0,25,United-States,0
29,Private,HS-grad,9,other,Operator-Fabricator-Laborer,Not-in-family,White,Male,0,0,40,United-States,0
44,Private,Some-college,10,Married,Tech-Sales-AdmSupport,Wife,White,Female,0,2415,6,United-States,1
19,Private,Some-college,10,Never-married,Tech-Sales-AdmSupport,Own-child,White,Female,0,0,16,United-States,0
19,Private,HS-grad,9,Never-married,Service,Other-relative,White,Female,0,0,40,United-States,0
35,Private,HS-grad,9,Married,Service,Wife,White,Female,0,0,40,United-States,1
27,Private,Bachelors,13,Never-married,PrecisionProduction-Craft-Repair,Not-in-family,White,Male,0,0,50,United-States,0
46,Self-employed,Some-school,12,other,PrecisionProduction-Craft-Repair,Not-in-family,White,Male,0,0,40,United-States,0
34,Official,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,7688,0,45,,1
34,Private,HS-grad,9,Never-married,Service,Not-in-family,White,Female,0,0,35,United-States,0
44,Private,Some-college,10,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,40,United-States,0
45,Private,Some-college,10,Divorced,Operator-Fabricator-Laborer,Unmarried,White,Female,0,0,40,United-States,0
20,,HS-grad,9,Never-married,,Other-relative,White,Female,0,0,35,United-States,0
25,Private,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,55,United-States,1
52,Self-employed,Bachelors,13,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,50,United-States,1
20,Private,Some-college,10,Never-married,Operator-Fabricator-Laborer,Own-child,White,Male,0,0,40,United-States,0
28,Private,Some-college,10,Never-married,Service,Not-in-family,White,Female,0,0,40,United-States,0
50,Official,Bachelors,13,Married,Service,Husband,White,Male,0,0,40,United-States,1
34,Private,Some-school,11,Divorced,Tech-Sales-AdmSupport,Not-in-family,White,Female,0,0,64,United-States,0
28,Private,other,4,Married,Operator-Fabricator-Laborer,Husband,Other,Male,0,2179,40,Latin-America,0
41,Private,Masters,14,Married,Managerial-ProfSpecialty,Husband,White,Male,0,1977,65,United-States,1
28,Private,HS-grad,9,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,40,United-States,0
46,Self-employed,HS-grad,9,Married,PrecisionProduction-Craft-Repair,Husband,White,Male,0,0,25,United-States,0
28,,Some-college,10,Married,,Wife,White,Female,0,1887,40,United-States,1
32,Private,Some-college,10,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,50,United-States,0
41,Official,Some-college,10,Divorced,Service,Not-in-family,Black,Female,0,0,24,United-States,0
24,Private,HS-grad,9,Never-married,Operator-Fabricator-Laborer,Unmarried,Black,Female,0,0,40,United-States,0
33,Private,Some-college,10,Divorced,Managerial-ProfSpecialty,Unmarried,White,Female,0,0,40,United-States,0
46,Private,Doctorate,16,Married,Managerial-ProfSpecialty,Husband,White,Male,15024,0,60,United-States,1
31,Official,Some-college,10,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,40,United-States,0
35,Private,MS-grad,8,Divorced,PrecisionProduction-Craft-Repair,Not-in-family,White,Male,0,0,50,United-States,1
52,Private,other,2,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,40,Latin-America,0
30,Private,MS-grad,7,Never-married,Service,Own-child,White,Female,0,0,19,United-States,0
34,Official,MS-grad,7,other,Operator-Fabricator-Laborer,Not-in-family,Black,Male,0,0,40,United-States,0
34,Official,HS-grad,9,Divorced,Operator-Fabricator-Laborer,Unmarried,White,Female,0,0,40,United-States,0
20,Private,Some-college,10,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,30,United-States,0
17,Private,MS-grad,7,Never-married,Operator-Fabricator-Laborer,Own-child,White,Male,2176,0,18,United-States,0
32,Official,Bachelors,13,Married,Managerial-ProfSpecialty,Wife,White,Female,0,0,40,United-States,1
29,Private,HS-grad,9,Divorced,Farming-Forestry-Fishing,Not-in-family,White,Male,0,0,40,United-States,0
33,Private,other,6,Never-married,PrecisionProduction-Craft-Repair,Unmarried,White,Female,0,0,35,United-States,0
25,Private,HS-grad,9,Married,Operator-Fabricator-Laborer,Husband,White,Male,0,0,60,United-States,0
36,Official,Masters,14,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Male,0,1408,40,United-States,0
23,Private,HS-grad,9,Never-married,Operator-Fabricator-Laborer,Not-in-family,White,Male,0,0,72,Latin-America,0
63,Self-employed,HS-grad,9,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,40,United-States,1
47,Official,Masters,14,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,40,United-States,0
80,,HS-grad,9,other,,Not-in-family,White,Male,0,0,24,United-States,0
17,,MS-grad,7,Never-married,,Own-child,White,Male,0,0,40,United-States,0
40,Self-employed,Bachelors,13,other,Managerial-ProfSpecialty,Not-in-family,White,Female,2174,0,40,United-States,0
30,Private,Some-school,12,Married,Service,Wife,White,Female,0,0,25,United-States,1
27,Private,Some-college,10,Never-married,PrecisionProduction-Craft-Repair,Own-child,Asian-Pac-Islander,Male,0,1980,40,Asia,0
33,Private,Masters,14,Married,Managerial-ProfSpecialty,Husband,White,Male,0,0,50,United-States,1
34,Official,HS-grad,9,Never-married,Farming-Forestry-Fishing,Not-in-family,Black,Male,594,0,60,United-States,0
34,Official,Some-college,10,Never-married,Service,Not-in-family,White,Female,0,0,40,United-States,0
23,Private,Some-college,10,Married,Tech-Sales-AdmSupport,Husband,White,Male,0,0,40,United-States,0
42,Official,Some-college,10,Married,Tech-Sales-AdmSupport,Wife,White,Female,0,0,40,United-States,0
29,Private,Bachelors,13,Never-married,Managerial-ProfSpecialty,Not-in-family,White,Male,0,0,40,United-States,0
